what,kind,bundleId,bundleVersion,description,time
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340246051762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246070596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246091870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246094920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246108113
error,log,,,"Unable to create editor ID com.pittypanda.plugins.couch.editor: An unexpected exception was thrown.",1340246108237
opened,editor,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.editor",1340246108257
opened,editor,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.editor",1340246108258
activated,editor,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.editor",1340246108273
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1340246108277
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340246117164
closed,editor,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.editor",1340246117165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246122138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246137740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1340246142456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246148818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246157773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1340246160599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246169571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246181929
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1340246181932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246182781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246204996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246205033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246211208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246212450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246222746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246222782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246224273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246225395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246231460
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246240989
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1340246241082
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246241113
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340246241114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246245629
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340246284694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246284844
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340246287916
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1340246288394
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340246292381
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340246292409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340246303515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340246308200
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340246310458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246312019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246313796
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340246314122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246315625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246318547
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340246318687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246319373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246385041
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340246387910
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246387986
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340246387986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246391337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246415177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246440963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246583488
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1340246585746
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1340246585777
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1340246585778
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1340246585801
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1340246585893
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1340246585897
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1340246586012
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1340246586014
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1340246586060
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1340246586198
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1340246586233
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1340246586243
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1340246586317
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1340246586360
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1340246586406
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340246586477
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340246586639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340246596272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340246596459
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246597724
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340246603220
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246609377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246611462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246613712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246640233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246641133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246659211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246661591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246668555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246725714
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340246729846
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340246731897
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340246731938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246747670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246749614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340246758684
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246760513
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340246760513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246761980
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340246764221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246764349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246765635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246772747
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340246775813
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246777608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340246780488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246783827
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340246787643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246787788
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246795295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340246797727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246799507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246800840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246801247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246801506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246801749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246802229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246802309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246802399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246802494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246802572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246802646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246802733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246802820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246802897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246802983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1340246808142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246810515
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340246812046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246814407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246816496
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340246817094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246817587
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340246822919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246823064
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246826368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340246830586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246841211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246843213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246896868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246899241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340246906357
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340246910888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246916341
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340246920852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246921016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246922832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246929030
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246929610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246939911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340246941390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246943320
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340246960812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246960917
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340246964417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246978546
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340246999362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340246999513
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340247000757
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340247002308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247003117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340247003156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247044720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247050318
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340247064869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247065009
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340247067790
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340247067929
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340247067929
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340247075960
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340247076007
closed,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1340247076013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247077977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247089139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247100215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247114464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247121632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247404745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247410453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247809087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247814512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247827886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247829212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247838050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247847061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247850746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247856077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247864641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247868044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247872201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247888075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247957475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247962928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247967142
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340247969297
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340247971335
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340247971433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247973817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340247973888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247977888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340247984215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340247984332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340247985476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340248005904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340248009488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340248016009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340248047364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340248119784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340248121957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340248180256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340248184207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340248203059
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340248206860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340248207740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340248231468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340248233127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340248262100
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340248264976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340248286576
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340248290372
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340248290769
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340248290786
