what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1340329688506
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1340329688506
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1340329688507
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1340329688521
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1340329688526
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1340329688537
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1340329688538
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1340329688542
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1340329688543
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1340329688549
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1340329688549
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1340329688550
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1340329688560
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1340329688560
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1340329688561
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1340329688573
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1340329688574
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1340329688575
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1340329688584
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1340329688584
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1340329688585
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1340329688585
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1340329688598
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1340329688614
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1340329688614
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1340329688615
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1340329688615
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1340329688619
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1340329688633
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1340329688633
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1340329688634
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1340329688634
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1340329688634
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1340329688635
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1340329688635
os,sysinfo,,,"macosx",1340329688637
arch,sysinfo,,,"x86_64",1340329688637
ws,sysinfo,,,"cocoa",1340329688637
locale,sysinfo,,,"en_US",1340329688637
processors,sysinfo,,,"8",1340329688637
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1340329688637
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-10M3720",1340329688637
java.specification.name,sysinfo,,,"Java Platform API Specification",1340329688637
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340329688637
java.specification.version,sysinfo,,,"1.6",1340329688637
java.vendor,sysinfo,,,"Apple Inc.",1340329688637
java.version,sysinfo,,,"1.6.0_33",1340329688637
java.vm.info,sysinfo,,,"mixed mode",1340329688637
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1340329688637
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340329688637
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1340329688637
java.vm.specification.version,sysinfo,,,"1.0",1340329688637
java.vm.vendor,sysinfo,,,"Apple Inc.",1340329688637
java.vm.version,sysinfo,,,"20.8-b03-424",1340329688637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329693505
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340329693514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329703680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329708821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340329739764
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340329741057
started,bundle,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch",1340329742989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329743012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329744461
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340329747660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329748438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329771642
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1340329800945
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1340329800990
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1340329800990
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1340329801015
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1340329801073
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1340329801134
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1340329801166
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1340329801168
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1340329801295
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1340329801296
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1340329801364
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1340329801373
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1340329801395
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1340329801472
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1340329801518
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1340329801545
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1340329801554
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1340329801614
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1340329801660
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1340329801661
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1340329801722
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340329801794
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340329801914
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1340329803225
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340329808624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329857299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329899666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340329930896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340329933157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340329934237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340329936365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340329937453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340329938477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340329939389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340329940415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340329941520
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340329943671
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1340329945629
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1340329945644
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1340329945653
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1340329945664
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1340329945671
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1340329945674
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1340329945695
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1340329945697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329946533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329948139
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340329948344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329950113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329952451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329956812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329962645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329971312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340329991286
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340330019932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340330039674
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340330041522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330047803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330049755
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340330049776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330054639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330056116
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340330056342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330057139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330098237
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340330131630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340330168165
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340330180855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330182733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330183792
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340330183964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330184885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330228820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330245253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330271990
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340330273716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330282951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330284765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330286744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330515218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340330528252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330528432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330539326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340330589107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340330593101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340330594769
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340330607796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330612946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340330612985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330622243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340330632430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340330654379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340330667726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340330668214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340330675548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340330695149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340330695390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330696075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330700747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340330721957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330722564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340330725534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340330731627
