what,kind,bundleId,bundleVersion,description,time
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340331302796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331304361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331375062
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340331423197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340331451233
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340331453362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331455151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331456433
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340331456629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331457694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331483188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331486721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331500613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331503969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331510429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331526568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331578063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331585999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331602002
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340331641692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331651831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331652122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340331660060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331669305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331669529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331671976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331680540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331757527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331758857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331766957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331770093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331813280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340331838407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331839299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331839562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331840395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331846951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331853958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331856816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331883294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331890823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331905722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331908943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331919128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331922127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331935156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340331962010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331962853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331963125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340331963421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331964282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331968152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340331969464
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340331970706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331972553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331974103
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340331974305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340331975795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332014987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332016036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332045390
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1340332050496
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1340332050548
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1340332050550
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1340332050576
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1340332050638
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1340332050691
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1340332050720
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1340332050723
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1340332050874
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1340332050875
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1340332050933
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1340332050941
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1340332050972
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1340332051045
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1340332051094
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1340332051122
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1340332051133
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1340332051190
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1340332051235
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1340332051236
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1340332051297
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340332051377
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340332051961
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1340332052808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340332069677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340332071288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340332074237
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340332075590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332077889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332079738
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340332079912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332083397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332093785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332096808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332098028
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340332098171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332099769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332114618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332150760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332172679
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340332175136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340332177540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340332178613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340332181454
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340332183882
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1340332184840
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1340332184852
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1340332184863
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1340332184874
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1340332184880
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1340332184883
